id,tweet_type,attack_annotation
1008384891430555649,tweet,2
1008384962742104065,tweet,2
1008384975337598976,tweet,2
1008384979523588097,tweet,2
1008384987924717568,tweet,2
1008385000511868933,tweet,2
1008385046649233409,tweet,2
1008385050809896962,tweet,2
1008385067582881792,tweet,2
1008385075984195584,tweet,2
1008385080186802176,tweet,2
1008385088579690496,tweet,2
1008385109546938368,tweet,2
1008385109530218510,tweet,2
1008385113728512000,tweet,2
1008385113745436672,tweet,2
1008385122121416705,tweet,2
1008385126336794625,tweet,2
1008385126328397825,tweet,2
1008385126311620609,tweet,2
1008385130501693440,tweet,2
1008385134729580544,tweet,2
1008385134721200129,tweet,2
1008385147312451584,tweet,2
1008385155663302656,tweet,2
1008385164051927040,tweet,2
1008385172457377795,tweet,2
1008385176643219461,tweet,2
1008385180845989888,tweet,2
1008385189238771713,tweet,2
1008385206015942656,tweet,2
1008385210201858048,tweet,2
1008385222772215809,tweet,2
1008385235376107523,tweet,2
1008385239574614021,tweet,2
1008385247971545088,tweet,2
1008385289910456320,tweet,2
1008385298273890305,tweet,2
1008385306662326277,tweet,2
1008385310881976320,tweet,2
1008385319241244673,tweet,2
1008385336022589441,tweet,2
1008385336026763264,tweet,2
1008385365391142912,tweet,2
1008385373775519744,tweet,2
1008385386362654720,tweet,2
1008385394767998977,tweet,2
1008385398933020672,tweet,2
1008385403156561921,tweet,2
1008385424119795712,tweet,2
1008385432491581441,tweet,2
1008385440884420608,tweet,2
1008385466062778369,tweet,2
1008385470244499456,tweet,2
1008385474459848705,tweet,2
1008385478637314048,tweet,2
1008385491211816960,tweet,2
1008385541543481346,tweet,2
1008385549940424704,tweet,2
1008385050809896962,deletion,2
1008385046649233409,deletion,2
1008385067582881792,deletion,2
1008385080186802176,deletion,2
1008385075984195584,deletion,2
1008384778201174016,deletion,2
1008384765622456320,deletion,2
1008385088579690496,deletion,2
1008384891430555649,deletion,2
1008384975337598976,deletion,2
1008385109546938368,deletion,2
1008385113728512000,deletion,2
1008385126336794625,deletion,2
1008385130501693440,deletion,2
1008385113745436672,deletion,2
1008385126328397825,deletion,2
1008385122121416705,deletion,2
1008385126311620609,deletion,2
1008385134729580544,deletion,2
1008385147312451584,deletion,2
1008385155663302656,deletion,2
1008385172457377795,deletion,2
1008385180845989888,deletion,2
1008384962742104065,deletion,2
1008384979523588097,deletion,2
1008384987924717568,deletion,2
1008385206015942656,deletion,2
1008385000511868933,deletion,2
1008385235376107523,deletion,2
1008385239574614021,deletion,2
1008385247971545088,deletion,2
1008385289910456320,deletion,2
1008385109530218510,deletion,2
1008385298273890305,deletion,2
1008385134721200129,deletion,2
1008385306662326277,deletion,2
1008385310881976320,deletion,2
1008385319241244673,deletion,2
1008385164051927040,deletion,2
1008385336022589441,deletion,2
1008385336026763264,deletion,2
1008385176643219461,deletion,2
1008385189238771713,deletion,2
1008385365391142912,deletion,2
1008385222772215809,deletion,2
1008385210201858048,deletion,2
1008385373775519744,deletion,2
1008385394767998977,deletion,2
1008385386362654720,deletion,2
1008385398933020672,deletion,2
1008385403156561921,deletion,2
1008385424119795712,deletion,2
1008385432491581441,deletion,2
1008385440884420608,deletion,2
1008385470244499456,deletion,2
1008385474459848705,deletion,2
1008385478637314048,deletion,2
1008385466062778369,deletion,2
1008385491211816960,deletion,2
1008385541543481346,deletion,2
1008385549940424704,deletion,2
1009158795073814529,tweet,1
1009158803424673793,tweet,1
1009158862170140672,tweet,1
1009158883124883456,tweet,1
1009158912510185473,tweet,1
1009158916700278784,tweet,1
1009158925084712965,tweet,1
1009158983817531394,tweet,1
1009158988003504128,tweet,1
1009158992206159873,tweet,1
1009158996366938112,tweet,1
1009159042512687107,tweet,1
1009159042520973313,tweet,1
1009159059281448961,tweet,1
1009159067699380224,tweet,1
1009159067686854657,tweet,1
1009159143175983105,tweet,1
1009159159948955648,tweet,1
1009159172557033473,tweet,1
1009159180933099520,tweet,1
1009159193507565568,tweet,1
1009159248033533952,tweet,1
1009159269000929280,tweet,1
1009159269021896706,tweet,1
1009159298352668675,tweet,1
1009159357085384704,tweet,1
1009159357089701889,tweet,1
1009159403239608321,tweet,1
1009159403231236096,tweet,1
1009159436794023937,tweet,1
1009159453558571008,tweet,1
1009159466141528064,tweet,1
1009159482906234880,tweet,1
1009159491303157761,tweet,1
1009159520663334919,tweet,1
1009159541651656706,tweet,1
1009159545841704962,tweet,1
1009159558412021762,tweet,1
1009159562627354626,tweet,1
1009159579396136960,tweet,1
1009159596177534981,tweet,1
1009159612929597441,tweet,1
1009159633917890560,tweet,1
1009159646500749313,tweet,1
1009159742978248704,tweet,1
1009159856224423939,tweet,1
1009159864613048321,tweet,1
1009159910746132480,tweet,1
1009160112064401408,tweet,1
1009160112056012800,tweet,1
1009160116250300416,tweet,1
1009160120457224193,tweet,1
1009159541651656706,deletion,1
1009160841864851456,tweet,1
1009160846088527872,tweet,1
1009161651394875394,tweet,1
1009161726892433409,tweet,1
1009161773021351936,tweet,1
1009162741892841472,tweet,1
1009162754480115718,tweet,1
1009162767063048192,tweet,1
1009162771261517824,tweet,1
1009162775430684673,tweet,1
1009162888693592065,tweet,1
1009162985175224324,tweet,1
1009163006125727744,tweet,1
1009163031304130560,tweet,1
1009163031299936256,tweet,1
1009163236808253446,tweet,1
1009163249399590912,tweet,1
1009163580762152963,tweet,1
1009163593357508608,tweet,1
1009163605915422725,tweet,1
1009163610134806529,tweet,1
1009159491303157761,deletion,1
1009159856224423939,deletion,1
1009158992206159873,deletion,1
1009158983817531394,deletion,1
1009160116250300416,deletion,1
1009159596177534981,deletion,1
1009159742978248704,deletion,1
1009159067699380224,deletion,1
1009158916700278784,deletion,1
1009159143175983105,deletion,1
1009159910746132480,deletion,1
1009159864613048321,deletion,1
1009159403239608321,deletion,1
1009159545841704962,deletion,1
1009159042520973313,deletion,1
1009163006125727744,deletion,1
1009161726892433409,deletion,1
1009161651394875394,deletion,1
1009162888693592065,deletion,1
1009159646500749313,deletion,1
1009163605915422725,deletion,1
1009162771261517824,deletion,1
1009160841864851456,deletion,1
1009163031304130560,deletion,1
1009159558412021762,deletion,1
1009162985175224324,deletion,1
1009159633917890560,deletion,1
1009158912510185473,deletion,1
1009159298352668675,deletion,1
1009163249399590912,deletion,1
1009158795073814529,deletion,1
1009158862170140672,deletion,1
1009159193507565568,deletion,1
1009158988003504128,deletion,1
1009162775430684673,deletion,1
1009160112064401408,deletion,1
1009160846088527872,deletion,1
1009163031299936256,deletion,1
1009163593357508608,deletion,1
1009163580762152963,deletion,1
1009159520663334919,deletion,1
1009162767063048192,deletion,1
1009159612929597441,deletion,1
1009162741892841472,deletion,1
1009159180933099520,deletion,1
1009161773021351936,deletion,1
1009163236808253446,deletion,1
1009162754480115718,deletion,1
1009160120457224193,deletion,1
1009163610134806529,deletion,1
1009159059281448961,deletion,1
1009159269000929280,deletion,1
1009159403231236096,deletion,1
1009159453558571008,deletion,1
1009159357085384704,deletion,1
1009159269021896706,deletion,1
1009159562627354626,deletion,1
1009159042512687107,deletion,1
1009159357089701889,deletion,1
1009159579396136960,deletion,1
1009158925084712965,deletion,1
1009158883124883456,deletion,1
1009159172557033473,deletion,1
1009159159948955648,deletion,1
1009159466141528064,deletion,1
1009159067686854657,deletion,1
1009158803424673793,deletion,1
1009158996366938112,deletion,1
1009159248033533952,deletion,1
1009160112056012800,deletion,1
1009159482906234880,deletion,1
1009159436794023937,deletion,1
1012356297554087937,tweet,1
1012357161555546112,tweet,1
1012357186746544130,tweet,1
1012357312567226369,tweet,1
1012357362894671872,tweet,1
1012357379680296960,tweet,1
1012357396444917760,tweet,1
1012357455169359872,tweet,1
1012357534873800704,tweet,1
1012357576795836416,tweet,1
1012356297554087937,deletion,1
1012357627148455936,tweet,1
1012357639718785024,tweet,1
1012357669070372864,tweet,1
1012357690046275584,tweet,1
1012357698422280192,tweet,1
1012357794916392961,tweet,1
1012357807474081792,tweet,1
1012357824289140736,tweet,1
1012357186746544130,deletion,1
1012357161555546112,deletion,1
1012357396444917760,deletion,1
1012357455169359872,deletion,1
1012357698422280192,deletion,1
1012357669070372864,deletion,1
1012357794916392961,deletion,1
1012357916559577088,tweet,1
1012357954291535872,tweet,1
1012357987833393153,tweet,1
1012357312567226369,deletion,1
1012357362894671872,deletion,1
1012357379680296960,deletion,1
1012357534873800704,deletion,1
1012357576795836416,deletion,1
1012357639718785024,deletion,1
1012357627148455936,deletion,1
1012357690046275584,deletion,1
1012357807474081792,deletion,1
1012357824289140736,deletion,1
1012357916559577088,deletion,1
1012357954291535872,deletion,1
1012357987833393153,deletion,1
1021725919709413376,tweet,1
1021726276204281857,tweet,1
1021726280398647296,tweet,1
1021726292968910849,tweet,1
1021726301386940416,tweet,1
1021726305585389568,tweet,1
1021726339114655744,tweet,1
1021726385247866880,tweet,1
1021726435579490304,tweet,1
1021726435587837952,tweet,1
1021726439773806592,tweet,1
1021726615968141313,tweet,1
1021726657890136066,tweet,1
1021726280398647296,deletion,1
1021725919709413376,deletion,1
1021726674667429888,tweet,1
1021726695655727104,tweet,1
1021726729205886978,tweet,1
1021726741763698689,tweet,1
1021726745953820672,tweet,1
1021726892758585344,tweet,1
1021726896965537792,tweet,1
1021726917953822722,tweet,1
1021726917928599552,tweet,1
1021726951487234048,tweet,1
1021726980843204608,tweet,1
1021727127635415040,tweet,1
1021727148615389184,tweet,1
1021726292968910849,deletion,1
1021726276204281857,deletion,1
1021726301386940416,deletion,1
1021726435587837952,deletion,1
1021727173806309376,tweet,1
1021726917953822722,deletion,1
1021726695655727104,deletion,1
1021726674667429888,deletion,1
1021727194769485829,tweet,1
1021727211550900224,tweet,1
1021726305585389568,deletion,1
1021726339114655744,deletion,1
1021726385247866880,deletion,1
1021726435579490304,deletion,1
1021726439773806592,deletion,1
1021726615968141313,deletion,1
1021726657890136066,deletion,1
1021726729205886978,deletion,1
1021726745953820672,deletion,1
1021726741763698689,deletion,1
1021726896965537792,deletion,1
1021726892758585344,deletion,1
1021726917928599552,deletion,1
1021727194769485829,deletion,1
1021726951487234048,deletion,1
1021726980843204608,deletion,1
1021727127635415040,deletion,1
1021727148615389184,deletion,1
1021727173806309376,deletion,1
1021727211550900224,deletion,1
1024670119786635264,tweet,1
1024670128158519296,tweet,1
1024670132352831494,tweet,1
1024670140745633793,tweet,1
1024670140733030400,tweet,1
1024670144960901121,tweet,1
1024670144956694528,tweet,1
1024670149125832704,tweet,1
1024670308500946946,tweet,1
1024670308505210880,tweet,1
1024670316927299585,tweet,1
1024670325286600704,tweet,1
1024670333666779137,tweet,1
1024670337877901312,tweet,1
1024670337873657856,tweet,1
1024670337890496515,tweet,1
1024670342084743170,tweet,1
1024670354650877952,tweet,1
1024670384032034822,tweet,1
1024670388201107456,tweet,1
1024670459500154880,tweet,1
1024670459495964672,tweet,1
1024670467922292737,tweet,1
1024670476298346497,tweet,1
1024670488856076288,tweet,1
1024670501455712257,tweet,1
1024670505650057216,tweet,1
1024670509856948224,tweet,1
1024670530799120384,tweet,1
1024670602139979776,tweet,1
1024670610524446721,tweet,1
1024670610499280896,tweet,1
1024670618887839744,tweet,1
1024670665016791042,tweet,1
1024670686013472768,tweet,1
1024670698604777472,tweet,1
1024670698604781569,tweet,1
1024670706968219649,tweet,1
1024670711175176194,tweet,1
1024670711170916353,tweet,1
1024670723753820162,tweet,1
1024670757291470848,tweet,1
1024670778296623104,tweet,1
1024670782478270464,tweet,1
1024670799247171584,tweet,1
1024670828632465411,tweet,1
1024670836991647744,tweet,1
1024670862174302209,tweet,1
1024670862174302208,tweet,1
1024670866376933378,tweet,1
1024670308500946946,deletion,1
1024670308505210880,deletion,1
1024670316927299585,deletion,1
1024670325286600704,deletion,1
1024670459495964672,deletion,1
1024670459500154880,deletion,1
1024670337873657856,deletion,1
1024670119786635264,deletion,1
1024670337890496515,deletion,1
1024670337877901312,deletion,1
1024670467922292737,deletion,1
1024670333666779137,deletion,1
1024670128158519296,deletion,1
1024670342084743170,deletion,1
1024670132352831494,deletion,1
1024670144960901121,deletion,1
1024670476298346497,deletion,1
1024670140745633793,deletion,1
1024670140733030400,deletion,1
1024670354650877952,deletion,1
1024670144956694528,deletion,1
1024670149125832704,deletion,1
1024670488856076288,deletion,1
1024670501455712257,deletion,1
1024670509856948224,deletion,1
1024670384032034822,deletion,1
1024670505650057216,deletion,1
1024670388201107456,deletion,1
1024670530799120384,deletion,1
1024670602139979776,deletion,1
1024670610499280896,deletion,1
1024670610524446721,deletion,1
1024670618887839744,deletion,1
1024670665016791042,deletion,1
1024670686013472768,deletion,1
1024670698604777472,deletion,1
1024670698604781569,deletion,1
1024670706968219649,deletion,1
1024670711170916353,deletion,1
1024670711175176194,deletion,1
1024670723753820162,deletion,1
1024670757291470848,deletion,1
1024670778296623104,deletion,1
1024670782478270464,deletion,1
1024670799247171584,deletion,1
1024670828632465411,deletion,1
1024670836991647744,deletion,1
1024670862174302209,deletion,1
1024670866376933378,deletion,1
1024670862174302208,deletion,1
1025399140153536512,tweet,1
1025399140145143809,tweet,1
1025399140145143808,tweet,1
1025399140132573186,tweet,1
1025399169517805569,tweet,1
1025399186261454848,tweet,1
1025399198877995008,tweet,1
1025399211460907008,tweet,1
1025399312124203012,tweet,1
1025399328876257285,tweet,1
1025399362426429440,tweet,1
1025399366645936129,tweet,1
1025399379207839744,tweet,1
1025399387613224967,tweet,1
1025399412791681025,tweet,1
1025399412779048961,tweet,1
1025399412791668736,tweet,1
1025399421171912706,tweet,1
1025399492458229763,tweet,1
1025399509235511302,tweet,1
1025399526021111808,tweet,1
1025399526029512704,tweet,1
1025399526025252864,tweet,1
1025399538620805120,tweet,1
1025399551170158593,tweet,1
1025399555360272386,tweet,1
1025399576335986688,tweet,1
1025399580547067907,tweet,1
1025399618299944961,tweet,1
1025399618291617792,tweet,1
1025399622490116102,tweet,1
1025399635060383745,tweet,1
1025399639271464960,tweet,1
1025399639258931203,tweet,1
1025399643457376256,tweet,1
1025399672821743616,tweet,1
1025399677003485184,tweet,1
1025399681218699265,tweet,1
1025399702173495298,tweet,1
1025399706380382208,tweet,1
1025399706359418880,tweet,1
1025399710587211779,tweet,1
1025399731537764352,tweet,1
1025399735719522304,tweet,1
1025399756699459585,tweet,1
1025399760910462976,tweet,1
1025399765088002048,tweet,1
1025399773464018944,tweet,1
1025399781873602560,tweet,1
1025399794460778497,tweet,1
1025399798667599882,tweet,1
1025399798655004673,tweet,1
1025399811250577408,tweet,1
1025399811246358529,tweet,1
1025399815440683009,tweet,1
1025399828027723778,tweet,1
1025399836382846977,tweet,1
1025399836399558657,tweet,1
1025399840581341184,tweet,1
1025399840610689024,tweet,1
1025399844796542977,tweet,1
1025399844792348672,tweet,1
1025399848965693442,tweet,1
1025399853189398528,tweet,1
1025399857387905024,tweet,1
1025399857354293250,tweet,1
1025399861557043202,tweet,1
1025399865755484161,tweet,1
1025399886714490880,tweet,1
1025399886714494976,tweet,1
1025399886718685189,tweet,1
1025399412791681025,deletion,1
1025399412791668736,deletion,1
1025399412779048961,deletion,1
1025399895136641026,tweet,1
1025399899297378304,tweet,1
1025399899318366209,tweet,1
1025399312124203012,deletion,1
1025399328876257285,deletion,1
1025399366645936129,deletion,1
1025399362426429440,deletion,1
1025399492458229763,deletion,1
1025399379207839744,deletion,1
1025399387613224967,deletion,1
1025399509235511302,deletion,1
1025399526025252864,deletion,1
1025399526021111808,deletion,1
1025399526029512704,deletion,1
1025399421171912706,deletion,1
1025399538620805120,deletion,1
1025399551170158593,deletion,1
1025399555360272386,deletion,1
1025399580547067907,deletion,1
1025399576335986688,deletion,1
1025399622490116102,deletion,1
1025399618299944961,deletion,1
1025399681218699265,deletion,1
1025399639258931203,deletion,1
1025399618291617792,deletion,1
1025399643457376256,deletion,1
1025399639271464960,deletion,1
1025399635060383745,deletion,1
1025399672821743616,deletion,1
1025399702173495298,deletion,1
1025399677003485184,deletion,1
1025399706359418880,deletion,1
1025399706380382208,deletion,1
1025399710587211779,deletion,1
1025399735719522304,deletion,1
1025399140153536512,deletion,1
1025399140145143809,deletion,1
1025399140145143808,deletion,1
1025399140132573186,deletion,1
1025399731537764352,deletion,1
1025399811250577408,deletion,1
1025399169517805569,deletion,1
1025399811246358529,deletion,1
1025399798667599882,deletion,1
1025399756699459585,deletion,1
1025399760910462976,deletion,1
1025399828027723778,deletion,1
1025399815440683009,deletion,1
1025399765088002048,deletion,1
1025399844796542977,deletion,1
1025399186261454848,deletion,1
1025399853189398528,deletion,1
1025399773464018944,deletion,1
1025399857354293250,deletion,1
1025399857387905024,deletion,1
1025399865755484161,deletion,1
1025399781873602560,deletion,1
1025399198877995008,deletion,1
1025399794460778497,deletion,1
1025399211460907008,deletion,1
1025399798655004673,deletion,1
1025399836399558657,deletion,1
1025399836382846977,deletion,1
1025399840610689024,deletion,1
1025399840581341184,deletion,1
1025399844792348672,deletion,1
1025399848965693442,deletion,1
1025399861557043202,deletion,1
1025399886718685189,deletion,1
1025399886714494976,deletion,1
1025399886714490880,deletion,1
1025399899318366209,deletion,1
1025399895136641026,deletion,1
1025399899297378304,deletion,1
1026422357383176192,tweet,1
1026422365767516160,tweet,1
1026422390925025282,tweet,1
1026422399326187521,tweet,1
1026422441285963776,tweet,1
1026422445442523136,tweet,1
1026422516745740289,tweet,1
1026422533527101440,tweet,1
1026422541932527617,tweet,1
1026422571301064704,tweet,1
1026422579677016065,tweet,1
1026422592243216384,tweet,1
1026422592268390400,tweet,1
1026422617442476032,tweet,1
1026422621620109313,tweet,1
1026422650967662592,tweet,1
1026422680323543040,tweet,1
1026422864910544896,tweet,1
1026422906820206593,tweet,1
1026422906824339461,tweet,1
1026422911043813378,tweet,1
1026422911014461441,tweet,1
1026422923597365248,tweet,1
1026422990702030848,tweet,1
1026423028455038977,tweet,1
1026423049439129602,tweet,1
1026423196231389185,tweet,1
1026423196239757312,tweet,1
1026423234001027073,tweet,1
1026423254976815104,tweet,1
1026423275927298049,tweet,1
1026423280113254400,tweet,1
1026423288522854400,tweet,1
1026423301109833728,tweet,1
1026423343061389314,tweet,1
1026422990702030848,deletion,1
1026422357383176192,deletion,1
1026422365767516160,deletion,1
1026422399326187521,deletion,1
1026422390925025282,deletion,1
1026422441285963776,deletion,1
1026422445442523136,deletion,1
1026422516745740289,deletion,1
1026422541932527617,deletion,1
1026422571301064704,deletion,1
1026422579677016065,deletion,1
1026422592243216384,deletion,1
1026422592268390400,deletion,1
1026422650967662592,deletion,1
1026422621620109313,deletion,1
1026422680323543040,deletion,1
1026422864910544896,deletion,1
1026422533527101440,deletion,1
1026422906824339461,deletion,1
1026422911014461441,deletion,1
1026422923597365248,deletion,1
1026423049439129602,deletion,1
1026423028455038977,deletion,1
1026422617442476032,deletion,1
1026423280113254400,deletion,1
1026423254976815104,deletion,1
1026422911043813378,deletion,1
1026422906820206593,deletion,1
1026423196239757312,deletion,1
1026423196231389185,deletion,1
1026423234001027073,deletion,1
1026423275927298049,deletion,1
1026423288522854400,deletion,1
1026423301109833728,deletion,1
1026423343061389314,deletion,1
1027079487358414848,tweet,2
1027079533533519872,tweet,2
1027079537694306305,tweet,2
1027079541892833281,tweet,2
1027079546095460352,tweet,2
1027079567087943680,tweet,2
1027079588025958400,tweet,2
1027079588059537408,tweet,2
1027079592228671489,tweet,2
1027079600621449221,tweet,2
1027079600617271296,tweet,2
1027079604836753408,tweet,2
1027079609001627648,tweet,2
1027079625783107584,tweet,2
1027079650957291521,tweet,2
1027079487358414848,deletion,2
1027079537694306305,deletion,2
1027079546095460352,deletion,2
1027079588025958400,deletion,2
1027079600617271296,deletion,2
1027079588059537408,deletion,2
1027079600621449221,deletion,2
1027079604836753408,deletion,2
1027079609001627648,deletion,2
1027079625783107584,deletion,2
1027079541892833281,deletion,2
1027079567087943680,deletion,2
1027079533533519872,deletion,2
1027079592228671489,deletion,2
1027079650957291521,deletion,2
1030503704569552898,tweet,1
1030503721376116736,tweet,1
1030503771682553856,tweet,1
1030503826195980288,tweet,1
1030503830428037120,tweet,1
1030503838799814656,tweet,1
1030503843002568704,tweet,1
1030503876565319680,tweet,1
1030503880747110401,tweet,1
1030503889123115008,tweet,1
1030503893309054981,tweet,1
1030503922702708736,tweet,1
1030503926871801858,tweet,1
1030504077870936065,tweet,1
1030504094639812609,tweet,1
1030504107226877952,tweet,1
1030504140793892864,tweet,1
1030504165934604290,tweet,1
1030504195294674945,tweet,1
1030504220468948992,tweet,1
1030503826195980288,deletion,1
1030503843002568704,deletion,1
1030503830428037120,deletion,1
1030503876565319680,deletion,1
1030503893309054981,deletion,1
1030503889123115008,deletion,1
1030503926871801858,deletion,1
1030503922702708736,deletion,1
1030504094639812609,deletion,1
1030504077870936065,deletion,1
1030503704569552898,deletion,1
1030503721376116736,deletion,1
1030504140793892864,deletion,1
1030504165934604290,deletion,1
1030504220468948992,deletion,1
1030503771682553856,deletion,1
1030503838799814656,deletion,1
1030503880747110401,deletion,1
1030504107226877952,deletion,1
1030504195294674945,deletion,1
1030551729341976576,tweet,2
1030551729341976576,deletion,2
1034498661688987648,tweet,1
1034498670098567175,tweet,1
1034498682656358400,tweet,1
1034498695239294976,tweet,1
1034498703644663808,tweet,1
1034498712033222658,tweet,1
1034498724603588608,tweet,1
1034498800122056705,tweet,1
1034498812704956417,tweet,1
1034498821072531456,tweet,1
1034498863032360960,tweet,1
1034498896574210048,tweet,1
1034498946926866434,tweet,1
1034498946905899008,tweet,1
1034498984671363072,tweet,1
1034498988844756993,tweet,1
1034499001456967681,tweet,1
1034499001419280389,tweet,1
1034499001431871488,tweet,1
1034499022394978304,tweet,1
1034499026606014465,tweet,1
1034499026597687296,tweet,1
1034499068549128192,tweet,1
1034499076920881153,tweet,1
1034499106293604353,tweet,1
1034498703644663808,deletion,1
1034499118872371200,tweet,1
1034499123079262213,tweet,1
1034499135657988096,tweet,1
1034499139852218368,tweet,1
1034499156646211584,tweet,1
1034499165030686721,tweet,1
1034499185989615618,tweet,1
1034499194365648897,tweet,1
1034499206952747009,tweet,1
1034499206973730822,tweet,1
1034499215362322432,tweet,1
1034499232139550720,tweet,1
1034498946926866434,deletion,1
1034498946905899008,deletion,1
1034498988844756993,deletion,1
1034498984671363072,deletion,1
1034498661688987648,deletion,1
1034498670098567175,deletion,1
1034498682656358400,deletion,1
1034499026597687296,deletion,1
1034498695239294976,deletion,1
1034498712033222658,deletion,1
1034499001431871488,deletion,1
1034498724603588608,deletion,1
1034499123079262213,deletion,1
1034499135657988096,deletion,1
1034498800122056705,deletion,1
1034498812704956417,deletion,1
1034498821072531456,deletion,1
1034498863032360960,deletion,1
1034498896574210048,deletion,1
1034499001419280389,deletion,1
1034499001456967681,deletion,1
1034499026606014465,deletion,1
1034499022394978304,deletion,1
1034499068549128192,deletion,1
1034499076920881153,deletion,1
1034499106293604353,deletion,1
1034499118872371200,deletion,1
1034499206973730822,deletion,1
1034499206952747009,deletion,1
1034499139852218368,deletion,1
1034499215362322432,deletion,1
1034499156646211584,deletion,1
1034499185989615618,deletion,1
1034499165030686721,deletion,1
1034499194365648897,deletion,1
1034499232139550720,deletion,1
1036536892098064384,tweet,1
1036536913082167296,tweet,1
1036536917268029440,tweet,1
1036536938239545345,tweet,1
1036536946645000192,tweet,1
1036536959223652352,tweet,1
1036536967620636672,tweet,1
1036536967612256256,tweet,1
1036536971814993921,tweet,1
1036537022138200064,tweet,1
1036537064068669440,tweet,1
1036537080875294720,tweet,1
1036537110218584064,tweet,1
1036537118594674688,tweet,1
1036537118611398656,tweet,1
1036537139595550720,tweet,1
1036537147975708672,tweet,1
1036537202480689157,tweet,1
1036537223473188864,tweet,1
1036537244444708865,tweet,1
1036537290594631681,tweet,1
1036537298966507520,tweet,1
1036537298958147585,tweet,1
1036537353500876801,tweet,1
1036537357669937152,tweet,1
1036537399608795136,tweet,1
1036537412212731905,tweet,1
1036537420592934912,tweet,1
1036537424778805248,tweet,1
1036537437391126528,tweet,1
1036537449978257408,tweet,1
1036537458337439745,tweet,1
1036537470941388800,tweet,1
1036537475139887105,tweet,1
1036537500272152576,tweet,1
1036537517057683457,tweet,1
1036537567389409280,tweet,1
1036537588352466945,tweet,1
1036537626126364672,tweet,1
1036537634523414530,tweet,1
1036537747773825025,tweet,1
1036537751968079872,tweet,1
1036537781315620864,tweet,1
1036536892098064384,deletion,1
1036536913082167296,deletion,1
1036536917268029440,deletion,1
1036536938239545345,deletion,1
1036536946645000192,deletion,1
1036536959223652352,deletion,1
1036536967612256256,deletion,1
1036536967620636672,deletion,1
1036536971814993921,deletion,1
1036537412212731905,deletion,1
1036537449978257408,deletion,1
1036537475139887105,deletion,1
1036537751968079872,deletion,1
1036537747773825025,deletion,1
1036537781315620864,deletion,1
1036538217506504704,tweet,2
1036538246858190848,tweet,2
1036538246895951872,tweet,2
1036538255271976960,tweet,2
1036538255246860289,tweet,2
1036538293024972800,tweet,2
1036538293008191493,tweet,2
1036538297227591680,tweet,2
1036538301405175808,tweet,2
1036538318190727168,tweet,2
1036538334959611904,tweet,2
1036538347534143488,tweet,2
1036538360117035009,tweet,2
1036538397869977600,tweet,2
1036538410448691200,tweet,2
1036538410452873216,tweet,2
1036538439817158656,tweet,2
1036538494334758912,tweet,2
1036538494330580992,tweet,2
1036538532083449857,tweet,2
1036538532091895808,tweet,2
1036538536298733568,tweet,2
1036538548869115904,tweet,2
1036538548869124097,tweet,2
1036538603399258112,tweet,2
1036538607576735745,tweet,2
1036538620188999680,tweet,2
1036538666305368064,tweet,2
1036538691454492674,tweet,2
1036538712442765312,tweet,2
1036537022138200064,deletion,1
1036537064068669440,deletion,1
1036537080875294720,deletion,1
1036537110218584064,deletion,1
1036537118611398656,deletion,1
1036537118594674688,deletion,1
1036537139595550720,deletion,1
1036537147975708672,deletion,1
1036537202480689157,deletion,1
1036537223473188864,deletion,1
1036537244444708865,deletion,1
1036537290594631681,deletion,1
1036537298958147585,deletion,1
1036537298966507520,deletion,1
1036537353500876801,deletion,1
1036537357669937152,deletion,1
1036537399608795136,deletion,1
1036537420592934912,deletion,1
1036537424778805248,deletion,1
1036537437391126528,deletion,1
1036537458337439745,deletion,1
1036537470941388800,deletion,1
1036537500272152576,deletion,1
1036537517057683457,deletion,1
1036537567389409280,deletion,1
1036537588352466945,deletion,1
1036537626126364672,deletion,1
1036537634523414530,deletion,1
1036538217506504704,deletion,1
1036538246895951872,deletion,1
1036538246858190848,deletion,1
1036538255246860289,deletion,1
1036538255271976960,deletion,1
1036538293024972800,deletion,1
1036538293008191493,deletion,1
1036538297227591680,deletion,1
1036538301405175808,deletion,1
1036538318190727168,deletion,1
1036538334959611904,deletion,1
1036538347534143488,deletion,1
1036538360117035009,deletion,1
1036538397869977600,deletion,1
1036538410452873216,deletion,1
1036538410448691200,deletion,1
1036538439817158656,deletion,1
1036538494330580992,deletion,1
1036538494334758912,deletion,1
1036538532083449857,deletion,1
1036538536298733568,deletion,1
1036538532091895808,deletion,1
1036538548869124097,deletion,1
1036538548869115904,deletion,1
1036538607576735745,deletion,1
1036538603399258112,deletion,1
1036538620188999680,deletion,1
1036538666305368064,deletion,1
1036538691454492674,deletion,1
1036538712442765312,deletion,1
1038096833468354560,tweet,1
1038096854427291649,tweet,1
1038096875411386368,tweet,1
1038096896361938945,tweet,1
1038096896362000386,tweet,1
1038096942532886528,tweet,1
1038096950921502721,tweet,1
1038096955099045888,tweet,1
1038096955090640896,tweet,1
1038096967702863872,tweet,1
1038096967702863873,tweet,1
1038096992847769601,tweet,1
1038096992830939136,tweet,1
1038096992847757312,tweet,1
1038096997050396672,tweet,1
1038097005447393280,tweet,1
1038097018021924869,tweet,1
1038097030583918594,tweet,1
1038097039006031873,tweet,1
1038097089316757505,tweet,1
1038097097705308160,tweet,1
1038097097696927744,tweet,1
